Date,Close/Last,Volume,Open,High,Low,Day
12/20/2023,661.00,3782659,671.79,674.35,660.80,963
12/21/2023,665.16,2388448,665.86,667.34,659.45,964
12/22/2023,671.60,1641675,668.00,673.27,666.00,965
12/26/2023,674.62,1774769,673.01,675.86,670.78,966
12/27/2023,666.80,1875928,662.70,668.58,660.40,967
12/28/2023,663.10,1496929,665.85,666.86,661.59,968
12/29/2023,660.08,1947516,661.00,663.19,657.16,969
01/02/2024,650.65,2657689,655.58,657.80,649.50,970
01/03/2024,644.69,2612563,651.21,655.45,643.10,971
01/04/2024,648.35,2171077,642.08,649.90,640.51,972
01/05/2024,656.01,2233451,656.18,659.65,652.24,973
01/08/2024,661.69,2245294,655.81,662.08,654.03,974
01/09/2024,667.18,1886171,658.88,667.29,658.26,975
01/10/2024,672.76,1801881,669.56,673.83,669.01,976
01/11/2024,673.58,1670780,671.00,674.51,667.64,977
01/12/2024,683.24,2388399,677.50,683.72,676.11,978
01/16/2024,681.49,1626699,683.24,686.52,678.16,979
01/17/2024,684.19,1786799,680.50,684.87,679.19,980
01/18/2024,687.31,1900615,682.83,687.72,680.21,981
01/19/2024,694.97,2267866,688.50,696.13,682.67,982
01/22/2024,692.51,2452868,695.43,698.66,690.52,983
01/23/2024,687.59,2208580,690.72,691.63,684.63,984
01/24/2024,686.51,1946549,689.00,689.97,683.12,985
01/25/2024,679.90,2751888,686.50,686.50,675.96,986
01/26/2024,686.88,1825517,680.08,687.24,679.50,987
01/29/2024,694.01,2215436,689.90,694.13,686.26,988
01/30/2024,700.74,1610482,692.94,702.65,690.80,989
01/31/2024,694.88,1928495,701.32,705.52,693.04,990
02/01/2024,704.48,2039177,694.00,705.30,691.50,991
02/02/2024,709.48,2377629,703.34,714.28,702.26,992
02/05/2024,711.16,2276889,710.64,712.86,705.68,993
02/06/2024,710.79,1920162,711.23,712.72,704.34,994
02/07/2024,719.78,2145467,714.15,723.32,712.00,995
02/08/2024,724.16,1918506,723.89,728.17,720.66,996
02/09/2024,723.40,1426119,725.14,725.53,720.12,997
02/12/2024,722.41,1572611,723.52,723.80,715.30,998
02/13/2024,714.25,1951080,721.39,721.78,709.04,999
02/14/2024,722.18,1472519,716.00,722.55,711.07,1000
02/15/2024,724.51,1264141,721.49,726.03,718.28,1001
02/16/2024,723.99,1764947,721.99,729.06,718.50,1002
02/20/2024,725.69,2407333,728.03,734.96,723.71,1003
02/21/2024,723.02,1565913,725.69,728.79,720.27,1004
02/22/2024,734.40,1801596,725.85,736.05,725.85,1005
02/23/2024,737.93,1265759,740.12,742.51,737.12,1006
02/26/2024,745.35,1707046,742.00,746.78,739.00,1007
02/27/2024,744.71,1471310,746.00,746.64,741.33,1008
02/28/2024,747.96,1364965,743.21,751.88,743.21,1009
02/29/2024,743.89,3361185,751.42,752.56,742.99,1010
03/01/2024,749.44,1678119,740.44,751.38,739.25,1011
03/04/2024,759.18,2133354,755.08,764.74,753.67,1012
03/05/2024,759.95,2353351,768.42,769.27,756.90,1013
03/06/2024,773.24,2400644,764.84,775.16,763.66,1014
03/07/2024,785.59,4187879,779.11,787.08,777.01,1015
03/08/2024,725.56,8590163,756.05,756.22,725.10,1016
03/11/2024,714.08,3762489,719.81,720.00,711.01,1017
03/12/2024,736.88,3727425,717.08,740.05,716.91,1018
03/13/2024,734.20,2270262,735.00,736.50,726.58,1019
03/14/2024,731.95,1826066,738.33,740.68,728.99,1020
03/15/2024,725.63,3390743,732.52,732.52,723.22,1021
03/18/2024,731.54,1595245,726.10,733.34,726.02,1022
03/19/2024,732.17,1322684,731.79,735.35,730.02,1023
03/20/2024,740.72,1398710,731.00,742.09,729.13,1024
03/21/2024,742.56,2106857,743.50,752.31,741.10,1025
03/22/2024,734.80,1794078,744.43,744.79,734.38,1026
03/25/2024,730.96,1604668,731.00,734.16,726.74,1027
03/26/2024,730.98,1353548,731.00,734.70,730.22,1028
03/27/2024,732.08,1246672,734.00,735.89,727.75,1029
03/28/2024,732.63,1713268,733.85,734.90,728.32,1030
04/01/2024,721.24,1600705,731.76,733.27,720.20,1031
04/02/2024,711.30,2326670,720.00,720.00,708.40,1032
04/03/2024,705.69,3205499,709.98,710.81,697.27,1033
04/04/2024,704.88,2252433,708.77,717.13,704.22,1034
04/05/2024,713.72,1552889,706.04,716.89,706.02,1035
04/08/2024,711.81,1459032,713.51,716.14,710.87,1036
04/09/2024,718.59,1388289,716.24,719.05,706.98,1037
04/10/2024,722.58,1832047,711.00,723.98,708.95,1038
04/11/2024,732.35,2107799,731.50,733.79,724.15,1039
04/12/2024,731.31,1481799,728.00,732.90,726.54,1040
04/15/2024,718.28,1808014,735.43,741.00,717.95,1041
04/16/2024,715.97,1412304,718.30,722.50,712.13,1042
04/17/2024,715.19,1376665,723.00,723.80,711.00,1043
04/18/2024,711.25,1846393,715.19,718.95,709.57,1044
04/19/2024,709.51,2190356,713.03,714.87,702.00,1045
04/22/2024,715.46,1437110,714.86,718.26,706.17,1046
04/23/2024,722.68,1176191,719.03,724.27,716.30,1047
04/24/2024,723.89,1206638,719.71,725.43,716.09,1048
04/25/2024,721.86,1613597,727.29,727.29,714.41,1049
04/26/2024,729.18,1524431,715.00,730.95,715.00,1050
04/29/2024,726.33,1526906,729.53,732.25,720.22,1051
04/30/2024,722.90,1734764,725.51,725.51,717.10,1052
05/01/2024,722.22,1609060,722.27,729.86,715.32,1053
05/02/2024,732.44,1826910,724.75,734.40,720.63,1054
05/03/2024,743.90,2323300,734.28,747.49,733.35,1055
05/06/2024,756.45,1773298,749.59,756.94,746.48,1056
05/07/2024,771.31,1897769,758.69,772.24,755.57,1057
05/08/2024,763.41,1511930,770.00,773.39,762.71,1058
05/09/2024,779.04,1716249,763.80,779.71,763.61,1059
05/10/2024,787.19,1652658,779.04,787.45,778.16,1060
05/13/2024,775.15,1596784,788.00,789.48,773.58,1061
05/14/2024,777.90,1327707,774.93,780.81,771.43,1062
05/15/2024,787.04,1661652,778.52,789.66,778.52,1063
05/16/2024,793.07,2000002,791.81,804.56,787.83,1064
05/17/2024,795.81,1309108,793.61,797.60,790.61,1065
05/20/2024,793.00,1347079,795.25,802.98,792.39,1066
05/21/2024,800.93,1375735,795.57,801.44,792.00,1067
05/22/2024,801.86,1192763,800.04,806.35,798.01,1068
05/23/2024,796.34,1519159,804.30,808.05,795.43,1069
05/24/2024,809.73,1622970,800.63,816.87,799.09,1070
05/28/2024,813.17,1986260,809.74,815.29,804.72,1071
05/29/2024,806.52,2282792,807.02,813.44,806.29,1072
05/30/2024,815.34,2288522,810.20,819.50,808.30,1073
05/31/2024,809.89,4360692,809.03,811.74,788.20,1074
06/03/2024,815.39,2008733,811.00,827.91,807.13,1075
06/04/2024,827.39,1754454,814.98,828.01,813.04,1076
06/05/2024,834.30,2080014,830.91,834.39,821.68,1077
06/06/2024,842.64,1734991,835.42,849.09,834.32,1078
06/07/2024,845.58,1593589,846.68,850.38,842.29,1079
06/10/2024,848.34,1402332,847.18,849.48,842.74,1080
06/11/2024,849.31,1690514,849.24,850.94,840.26,1081
06/12/2024,847.81,1838255,852.31,855.74,843.61,1082
06/13/2024,845.96,1322381,847.81,847.81,837.55,1083
06/14/2024,855.67,1395485,843.42,856.18,841.91,1084
06/17/2024,867.91,1904926,854.49,870.56,853.37,1085
06/18/2024,870.75,1763802,868.00,873.96,867.70,1086
06/20/2024,862.44,1944601,871.31,873.85,860.56,1087
06/21/2024,848.31,3852859,866.64,866.97,847.65,1088
06/24/2024,848.16,1722886,850.00,850.63,841.51,1089
06/25/2024,855.51,1675700,849.32,855.69,845.00,1090
06/26/2024,856.84,1505286,852.72,859.74,850.06,1091
06/27/2024,850.62,1254904,857.71,858.33,848.64,1092
06/28/2024,849.99,2131691,851.25,857.24,846.81,1093
07/01/2024,845.67,1989003,853.50,856.00,840.50,1094
07/02/2024,859.36,1377857,845.69,860.36,843.08,1095
07/03/2024,862.66,814423,855.00,863.52,855.00,1096
07/05/2024,885.67,2620714,864.56,886.94,858.72,1097
07/08/2024,880.84,1611317,886.79,887.95,877.66,1098
07/09/2024,886.85,1358498,883.85,896.67,882.97,1099
07/10/2024,884.31,1755823,887.40,890.27,880.70,1100
07/11/2024,846.59,6021054,890.76,890.76,846.52,1101
07/12/2024,842.90,3288384,849.89,850.00,838.38,1102
07/15/2024,848.73,2064036,846.86,857.90,844.67,1103
07/16/2024,850.77,1687592,847.80,851.24,841.34,1104
07/17/2024,846.28,1783079,848.01,849.95,842.65,1105
07/18/2024,839.37,2338477,849.43,855.30,825.11,1106
07/19/2024,838.13,1984385,836.51,848.88,835.56,1107
07/22/2024,847.42,1920228,845.75,849.59,838.60,1108
07/23/2024,852.11,1744123,848.90,854.58,845.58,1109
07/24/2024,830.82,2511321,844.60,846.00,829.50,1110
07/25/2024,815.95,2183740,835.79,836.65,814.28,1111
07/26/2024,817.60,1441455,818.00,822.28,809.01,1112
07/29/2024,815.56,1320420,822.56,823.74,814.09,1113
07/30/2024,810.03,2017248,818.00,822.00,803.28,1114
07/31/2024,822.00,2135049,820.42,825.48,811.27,1115
08/01/2024,816.89,1861405,818.55,824.17,809.68,1116
08/02/2024,822.08,2598467,816.20,830.29,805.01,1117
08/05/2024,801.83,2820885,798.00,810.82,793.00,1118
08/06/2024,816.88,2476255,805.06,833.09,805.06,1119
08/07/2024,810.30,1702040,824.11,833.83,809.26,1120
08/08/2024,839.43,2345030,821.50,842.76,820.45,1121
08/09/2024,854.93,1710588,838.50,857.77,837.63,1122
08/12/2024,863.57,1748173,857.25,870.25,852.40,1123
08/13/2024,864.82,1484055,864.92,868.05,856.16,1124
08/14/2024,862.71,1341493,864.87,866.73,858.50,1125
08/15/2024,877.35,1923809,872.87,880.33,869.00,1126
08/16/2024,870.59,1516332,877.35,877.35,868.62,1127
08/19/2024,872.35,1318382,870.59,873.63,868.70,1128
08/20/2024,876.20,1104595,872.00,876.76,871.17,1129
08/21/2024,881.42,1465505,880.74,891.12,877.22,1130
08/22/2024,877.56,1440919,882.30,884.00,873.18,1131
08/23/2024,879.21,1305753,882.49,884.56,871.67,1132
08/26/2024,892.51,1737024,883.17,893.25,881.44,1133
08/27/2024,908.90,2098899,892.69,918.93,887.07,1134
08/28/2024,888.05,1668378,910.96,912.22,881.66,1135
08/29/2024,886.63,1709893,891.00,900.46,885.17,1136
08/30/2024,892.38,1933485,890.50,896.33,883.10,1137
09/03/2024,878.57,1784179,896.68,896.89,874.44,1138
09/04/2024,890.02,1425160,877.45,891.76,876.59,1139
09/05/2024,885.98,1998837,888.63,888.63,868.70,1140
09/06/2024,876.68,2074604,891.26,893.20,871.00,1141
09/09/2024,896.49,1953977,884.74,898.83,881.70,1142
09/10/2024,894.29,1360818,892.60,900.69,887.52,1143
09/11/2024,900.40,1796084,895.00,902.00,877.87,1144
09/12/2024,915.03,1868674,900.42,915.70,896.51,1145
09/13/2024,916.00,1327509,913.63,923.83,909.36,1146
09/16/2024,907.87,1661046,922.00,922.63,905.35,1147
09/17/2024,897.27,1386963,908.43,908.60,895.45,1148
09/18/2024,892.52,1338163,899.94,904.98,890.95,1149
09/19/2024,900.74,1747482,904.26,905.13,895.50,1150
09/20/2024,906.98,4658159,901.57,907.81,895.70,1151
09/23/2024,917.08,1697643,906.98,919.50,900.78,1152
09/24/2024,901.54,2432552,912.01,912.77,897.53,1153
09/25/2024,908.42,1728137,903.00,910.36,901.13,1154
09/26/2024,901.44,2738553,905.30,909.24,898.13,1155
09/27/2024,885.62,3459054,893.26,893.49,874.00,1156
09/30/2024,886.52,2146353,891.37,910.00,881.41,1157
10/01/2024,877.38,1836683,885.25,886.99,872.75,1158
10/02/2024,878.53,1317146,874.65,881.23,867.16,1159
10/03/2024,875.67,1451942,874.44,881.18,872.67,1160
10/04/2024,883.11,1517311,877.99,884.29,875.67,1161
10/07/2024,873.59,1963158,881.60,887.71,872.33,1162
10/08/2024,890.42,1697910,876.70,891.31,876.70,1163
10/09/2024,909.10,1956453,892.24,910.00,887.87,1164
10/10/2024,893.63,1765785,910.00,910.00,891.84,1165
10/11/2024,889.03,1527294,894.50,894.50,885.50,1166
10/14/2024,889.76,1431497,892.45,895.17,886.26,1167
10/15/2024,894.61,1613905,892.09,900.65,889.55,1168
10/16/2024,887.38,1475495,889.92,891.33,879.50,1169
10/17/2024,885.29,1321463,891.56,895.33,882.80,1170
10/18/2024,889.56,1654015,885.76,890.61,883.75,1171
10/21/2024,886.77,1184880,889.00,891.40,883.70,1172
10/22/2024,893.49,1189653,890.98,894.89,884.31,1173
10/23/2024,899.17,2193473,896.02,905.68,894.99,1174
10/24/2024,893.42,1649565,901.50,903.50,888.26,1175
10/25/2024,891.22,1425842,895.65,901.62,890.00,1176
10/28/2024,890.96,912507,895.99,895.99,890.00,1177
10/29/2024,886.99,1361681,890.00,891.17,874.09,1178
10/30/2024,879.09,1412209,886.38,886.57,877.37,1179
10/31/2024,874.18,1771876,877.20,877.65,868.65,1180
11/01/2024,877.31,1625161,874.27,879.41,867.34,1181
11/04/2024,886.07,1577144,881.34,887.00,876.73,1182
11/05/2024,890.17,1622264,888.00,895.58,886.80,1183
11/06/2024,899.25,2437420,898.28,899.90,886.28,1184
11/07/2024,913.93,2145454,898.62,919.48,894.37,1185
11/08/2024,943.80,3277090,914.00,962.00,913.75,1186
11/11/2024,932.88,2181815,943.80,951.28,931.44,1187
11/12/2024,932.38,1691807,935.95,939.56,927.00,1188
11/13/2024,933.73,1757645,930.00,937.59,923.20,1189
11/14/2024,923.89,1859919,927.00,931.15,922.17,1190
11/15/2024,907.07,2269945,917.74,920.55,905.56,1191
11/18/2024,919.51,1797786,910.64,925.94,907.11,1192
11/19/2024,930.15,1690536,928.00,934.00,916.36,1193
11/20/2024,928.08,1452130,925.08,928.80,916.50,1194
11/21/2024,955.65,2320548,935.00,958.49,930.00,1195
11/22/2024,964.01,2078740,962.74,976.30,958.52,1196
11/25/2024,960.89,3240929,975.00,975.00,949.69,1197
11/26/2024,971.50,1438037,964.00,974.37,960.89,1198
11/27/2024,961.55,1499464,971.46,972.29,958.59,1199
11/29/2024,971.88,1095860,968.09,973.27,962.47,1200
12/02/2024,975.00,1955774,971.36,976.50,964.76,1201
12/03/2024,982.15,1653910,974.69,983.00,970.76,1202
12/04/2024,990.92,1784687,982.00,991.15,977.55,1203
12/05/2024,982.26,2089430,986.66,990.13,978.20,1204
12/06/2024,992.61,1737317,982.26,997.71,982.26,1205
12/09/2024,987.86,1855470,997.01,997.01,980.50,1206
12/10/2024,993.40,1556751,989.73,994.99,985.88,1207
12/11/2024,994.69,1903635,995.00,"1,007.80",993.59,1208
12/12/2024,988.39,2344334,"1,001.68","1,002.47",987.21,1209
12/13/2024,989.35,2951921,981.00,"1,006.68",965.73,1210
12/16/2024,992.87,2581292,989.05,"1,008.25",986.37,1211
12/17/2024,982.08,2050219,994.00,996.92,980.76,1212
12/18/2024,964.74,2725300,982.00,985.60,964.00,1213
12/19/2024,954.80,2610843,974.51,974.64,953.51,1214
12/20/2024,954.07,5373797,949.39,961.94,943.05,1215
12/23/2024,949.91,1856831,953.88,954.26,937.00,1216
12/24/2024,958.82,939029,950.74,959.38,945.45,1217
12/26/2024,956.14,969936,956.82,959.41,954.00,1218
12/27/2024,939.70,1943440,948.72,950.45,932.00,1219
12/30/2024,922.21,1881241,931.00,934.17,915.50,1220
12/31/2024,916.27,1742939,923.65,924.74,912.54,1221
01/02/2025,909.81,1767658,915.00,925.77,902.00,1222
01/03/2025,916.58,1614211,914.33,924.21,911.00,1223
01/06/2025,922.71,1970405,917.98,927.41,913.27,1224
01/07/2025,921.37,1887982,923.84,931.31,916.43,1225
01/08/2025,927.37,1774763,922.98,930.50,915.42,1226
01/10/2025,936.94,2765797,933.36,944.28,923.50,1227
01/13/2025,924.70,1693763,934.00,934.99,921.00,1228
01/14/2025,917.23,1683757,924.30,927.76,909.92,1229
01/15/2025,923.50,1839386,927.26,932.87,918.30,1230
01/16/2025,919.75,1352957,924.73,927.40,917.82,1231
01/17/2025,943.19,2375012,930.00,943.80,924.57,1232
01/21/2025,947.73,2042443,945.25,956.55,943.50,1233
01/22/2025,944.70,2154991,951.23,951.94,939.24,1234
01/23/2025,942.16,1352440,941.69,943.39,936.49,1235
01/24/2025,939.68,1562422,942.16,946.04,933.56,1236
01/27/2025,965.25,3044682,930.00,966.99,927.18,1237
01/28/2025,958.67,2166375,961.83,965.71,954.07,1238
01/29/2025,964.02,1713749,957.80,968.26,955.00,1239
01/30/2025,979.01,1788180,970.30,986.75,970.10,1240
01/31/2025,979.88,1875713,976.24,991.00,975.78,1241
02/03/2025,"1,005.83",2751018,972.39,"1,009.61",968.94,1242
02/04/2025,"1,021.86",2001641,"1,005.40","1,024.35",999.65,1243
02/05/2025,"1,042.88",2050058,"1,020.00","1,043.09","1,020.00",1244
02/06/2025,"1,050.99",2218045,"1,050.00","1,063.00","1,044.20",1245
02/07/2025,"1,043.81",1632854,"1,047.00","1,056.71","1,035.51",1246
02/10/2025,"1,061.92",2036894,"1,052.00","1,063.00","1,046.00",1247
02/11/2025,"1,058.34",1748505,"1,059.91","1,066.00","1,049.04",1248
02/12/2025,"1,065.12",1662315,"1,054.15","1,067.00","1,051.00",1249
02/13/2025,"1,076.86",1623281,"1,067.01","1,078.24","1,064.65",1250
02/14/2025,"1,071.85",1410728,"1,076.48","1,077.49","1,068.01",1251
02/18/2025,"1,056.03",2090589,"1,069.21","1,071.00","1,045.24",1252
02/19/2025,"1,062.54",1349634,"1,056.06","1,063.18","1,053.00",1253
02/20/2025,"1,034.83",2000545,"1,053.64","1,053.64","1,033.85",1254
02/21/2025,"1,035.03",1816308,"1,034.61","1,036.21","1,024.68",1255
02/24/2025,"1,035.60",1759749,"1,028.54","1,038.19","1,025.22",1256
