Date,Close/Last,Volume,Open,High,Low,Day
01/20/2022,482.82,2893721,490.7496,499.8799,481.84,481
01/21/2022,481.61,3295582,481.924,494.61,481.32,482
01/24/2022,488.9,4423868,475.551,489.97,469.01,483
01/25/2022,477.32,3076814,479.9,482.64,472.37,484
01/26/2022,483.47,3074881,483.23,493.87,478.77,485
01/27/2022,482.52,2374116,486.92,495.7899,480.31,486
01/28/2022,492.43,1918479,483.74,492.725,475.901,487
01/31/2022,505.13,2480656,492,506.42,490.63,488
02/01/2022,508.41,2347161,505,509.68,496.94,489
02/02/2022,522.02,2547552,511.11,523.99,510.34,490
02/03/2022,521.77,2665116,515.88,526.44,514.21,491
02/04/2022,519.77,2387434,518.11,522,510.8034,492
02/07/2022,515.89,1863560,521.3,522,514.23,493
02/08/2022,521.15,1461959,515.89,523.39,510.5,494
02/09/2022,528.83,2256668,528,534.242,525.68,495
02/10/2022,518.48,2558857,520.87,524.47,514.7498,496
02/11/2022,509.67,2349695,518.4,521.35,507.38,497
02/14/2022,506.56,1749565,508.99,511.53,501.44,498
02/15/2022,513.92,1984779,513.34,516,510.7632,499
02/16/2022,512.4,1770754,511.49,514.55,501.71,500
02/17/2022,515.01,2022828,509.64,518.21,507.03,501
02/18/2022,512.67,2154742,514.89,517.9,510.3305,502
02/22/2022,502.18,2451796,510,514.58,498.16,503
02/23/2022,495.26,2021429,502.94,507.97,494.775,504
02/24/2022,505.58,2859804,483.265,506.545,482.98,505
02/25/2022,517.49,2002964,508.58,518.25,505.2461,506
02/28/2022,519.25,2408949,514.3,519.63,511.3,507
03/01/2022,522.93,2316018,519.46,529.36,519.19,508
03/02/2022,528,2571468,524,533.09,519.77,509
03/03/2022,533.05,3851836,534.49,538.96,529.54,510
03/04/2022,525.5,4418923,519.5,529.92,511.78,511
03/07/2022,528.52,3896920,523.45,545.29,523.4222,512
03/08/2022,523.36,3649663,526.22,539.73,522.41,513
03/09/2022,527.65,2789706,527.62,530.86,515.71,514
03/10/2022,532.72,1777660,523.11,534.37,518.14,515
03/11/2022,527.42,1735112,536.62,542.65,526.43,516
03/14/2022,525.95,1950008,527.77,535.31,523.54,517
03/15/2022,542.32,2547887,530,543.85,527.92,518
03/16/2022,543.39,3017225,544.53,551.62,531.26,519
03/17/2022,552.79,1974206,543.35,553.17,543.2,520
03/18/2022,561.35,3597825,552.96,562.55,549.51,521
03/21/2022,555.53,3136860,560.14,566.75,550.84,522
03/22/2022,559.42,1777494,556.96,560.35,552.325,523
03/23/2022,554.02,1546756,556.95,560.69,551.91,524
03/24/2022,558.11,1614151,555.51,558.26,549.22,525
03/25/2022,555.71,1975990,559.82,560.4299,550.225,526
03/28/2022,565.21,2056125,556.74,565.26,553.5,527
03/29/2022,569.98,2005367,568,571.22,564.53,528
03/30/2022,576.47,2086497,570.95,578.25,568.5901,529
03/31/2022,575.85,3439768,578.7,586.32,575.51,530
04/01/2022,575.57,1933507,577.38,582.99,572.31,531
04/04/2022,575.13,2202421,573.94,579.69,571.47,532
04/05/2022,575.32,1826816,572.59,583.98,572.1,533
04/06/2022,584.79,2646237,574.03,586.8,570.366,534
04/07/2022,608.05,4804249,592.29,612.27,588.78,535
04/08/2022,600.04,3230210,606.38,608,597.725,536
04/11/2022,584.67,2792714,598.79,601,582.8,537
04/12/2022,581.36,2141958,586.69,591.7343,578.76,538
04/13/2022,591.09,2211841,582.47,593.49,582.47,539
04/14/2022,590.39,2206167,591.78,596.28,587.05,540
04/18/2022,582.12,2161925,585.38,592.11,579.6,541
04/19/2022,594.3,2327834,583.35,594.83,582,542
04/20/2022,603.53,1793337,599.15,605.28,597.305,543
04/21/2022,591.74,2027947,607.28,609.18,591.15,544
04/22/2022,571.7,2878169,590.35,591.9,571.05,545
04/25/2022,568.21,3154501,570.31,570.33,553.53,546
04/26/2022,553.76,2057352,565.25,568.34,553.31,547
04/27/2022,554.08,2261581,556.19,563.62,552.85,548
04/28/2022,562,2118683,555.47,564.8,545.8,549
04/29/2022,531.72,2968024,560.93,561.575,529.7,550
05/02/2022,528.95,3303362,532.23,539.195,518.265,551
05/03/2022,528.08,2398040,530,534.27,523.7021,552
05/04/2022,544.43,2465206,531.6,546.1391,522.81,553
05/05/2022,517.32,3977041,541.57,542.34,512.17,554
05/06/2022,503.36,3560758,514.4,516.4362,498.82,555
05/09/2022,498.83,3292742,496.1,507.05,494.34,556
05/10/2022,501.46,2729398,509.7,510.63,495.63,557
05/11/2022,489.08,2782894,503.92,508,487.81,558
05/12/2022,486.18,2829489,486.79,497.2558,479.7611,559
05/13/2022,497.27,2338637,493.11,498.7942,489.6,560
05/16/2022,494.53,1579715,496.14,497.675,489.62,561
05/17/2022,490.47,2602815,489.16,493.56,480.23,562
05/18/2022,429.4,9511603,460,463.8599,424.551,563
05/19/2022,422.93,5839640,430.37,430.5253,418.72,564
05/20/2022,416.43,5115014,428.8,428.85,406.5101,565
05/23/2022,429.48,3687167,420,430,416.67,566
05/24/2022,437.71,3473424,424.8,438.73,424.35,567
05/25/2022,440.11,3225105,436.33,443.26,430.8252,568
05/26/2022,464.99,5917606,449.1,468.045,447.51,569
05/27/2022,470.76,5719609,456.8,474.88,455.12,570
05/31/2022,466.22,4424541,470.76,470.8,458.03,571
06/01/2022,456.99,2319395,469.38,470.5,456.695,572
06/02/2022,487.61,4950575,460.9,491.13,457.88,573
06/03/2022,476.25,2857437,485.03,488.15,475.59,574
06/06/2022,472.47,2297043,480.5,481,468.91,575
06/07/2022,471.78,2435455,459.91,473.73,459.59,576
06/08/2022,467.99,1697022,471.78,474.4298,466.89,577
06/09/2022,472.05,3087499,467.34,484.24,467.15,578
06/10/2022,463.31,2551932,465,468.1889,457.76,579
06/13/2022,452.25,3113404,450,458.635,448.9,580
06/14/2022,454.8,2224642,452.25,458.76,450.28,581
06/15/2022,458.79,2250190,458.5,464.36,451.39,582
06/16/2022,451.76,2906555,450.31,457.77,447.97,583
06/17/2022,446.69,3623435,451.05,455.6875,443.2,584
06/21/2022,463.11,2420616,450.55,464.82,449.14,585
06/22/2022,459.96,1827536,459.39,464.7229,458.5,586
06/23/2022,475,2030070,466.37,476.28,465.71,587
06/24/2022,484.37,2862608,480,484.83,476.676,588
06/27/2022,481.75,2034692,485.81,487.24,477.35,589
06/28/2022,468.61,1761731,483.5,487.24,467.89,590
06/29/2022,469.84,1275598,470.95,472.9736,466.415,591
06/30/2022,479.28,3852375,468.3,482.09,464.72,592
07/01/2022,485.76,2660404,481.18,491.25,478,593
07/05/2022,488.26,2490345,485.56,490.9,478.46,594
07/06/2022,492.65,2262272,488.26,497.02,487.78,595
07/07/2022,494.95,2125209,492.06,495.53,489.22,596
07/08/2022,501.54,2607818,497.32,505.52,497,597
07/11/2022,498.9,1891484,501.12,505.55,494.84,598
07/12/2022,490.57,1775346,497.01,501.9,488.04,599
07/13/2022,492.22,2008384,484.32,497.32,483.82,600
07/14/2022,511.94,3715592,496.09,513.27,493.62,601
07/15/2022,522.95,4265057,516.92,524.8,515.78,602
07/18/2022,516.3,2464070,521.86,528.53,515.665,603
07/19/2022,520.23,2391003,522.41,525.58,516.97,604
07/20/2022,524.2,1740735,521.26,526.16,516.81,605
07/21/2022,529.46,1716080,524.04,529.74,521.596,606
07/22/2022,529.72,1800760,530.71,537.11,526.07,607
07/25/2022,529.14,1452731,531.42,532.29,526,608
07/26/2022,511.93,3334847,515,519.685,508.76,609
07/27/2022,522.31,2060140,513.1,525.3193,511.17,610
07/28/2022,536.18,2083253,520.28,539.18,520.28,611
07/29/2022,541.3,2131516,532,542.12,531.9,612
08/01/2022,546.81,2256005,541.42,552.71,541.25,613
08/02/2022,543.46,1984204,544.03,551.0399,540.765,614
08/03/2022,547.01,1693324,545,548.7,542.1168,615
08/04/2022,543.28,2000678,547,547.2,540.67,616
08/05/2022,540.67,1711488,537.24,541.6,533.35,617
08/08/2022,541.9,1345699,543.84,547.5,538.6737,618
08/09/2022,535.82,1877305,543.64,545,533.89,619
08/10/2022,539.82,2336567,544.48,549.91,537.29,620
08/11/2022,532.2,2340166,543.24,543.49,531.81,621
08/12/2022,537.21,1918238,536.18,538.4,533.73,622
08/15/2022,545.75,1847952,536.4,547,535.68,623
08/16/2022,553.02,2497958,551.1,559.97,548.9678,624
08/17/2022,556.32,1835240,550,559.45,549.0101,625
08/18/2022,560.96,1619184,559.06,564.75,556.42,626
08/19/2022,554.53,1616955,558.65,559.26,553.165,627
08/22/2022,545.47,1860941,553,553,544.285,628
08/23/2022,542.07,1358979,545.74,546.01,536.88,629
08/24/2022,543.22,1145789,542.75,545.22,539.36,630
08/25/2022,550.77,1483254,545.74,550.91,539.55,631
08/26/2022,531.82,1886777,550,552.67,531.67,632
08/29/2022,531.06,1579865,527.03,535.5,524,633
08/30/2022,524.14,1872679,534.28,536.01,521.51,634
08/31/2022,522.1,2179809,525.54,526.32,520.26,635
09/01/2022,529.17,2280642,519.72,529.58,517.03,636
09/02/2022,519.11,1901738,532.7,534.84,516.05,637
09/06/2022,518.9,1933504,520.16,523.15,512.5289,638
09/07/2022,529.64,1827910,520,531.66,518.9,639
09/08/2022,529.12,1600759,524.33,533.0261,521.56,640
09/09/2022,536.58,1931148,532.12,538.06,529.53,641
09/12/2022,539.52,1522447,537.73,542.6,537,642
09/13/2022,510.3,2881436,530.79,532.24,508.6882,643
09/14/2022,508,2007258,513.86,514.01,503.1201,644
09/15/2022,503.5,1749609,508.4,509.055,500.53,645
09/16/2022,504.14,3004815,499.57,506.44,497.3,646
09/19/2022,506.57,1441346,502.16,506.71,498.89,647
09/20/2022,499.52,1843072,503,503.43,493.42,648
09/21/2022,493.07,2082552,502.5,506.43,493,649
09/22/2022,487.17,3133113,494,494,484.41,650
09/23/2022,466.4,5377805,478.94,482.32,463.53,651
09/26/2022,480.3,4001938,465.87,484.1096,465.21,652
09/27/2022,478.3,2412425,485.49,488.4,475.43,653
09/28/2022,488.29,2419497,481.53,491.55,474.19,654
09/29/2022,478.98,1963927,485.61,489.01,474.0663,655
09/30/2022,472.27,2436707,480.66,483.83,471.87,656
10/03/2022,477.73,2338532,474.5,480.84,470.4,657
10/04/2022,486.13,2175570,483.83,488.02,480.73,658
10/05/2022,480.32,1587657,481.3,483.87,474.8214,659
10/06/2022,482.49,2430699,483.45,493.88,481.92,660
10/07/2022,468.15,2568079,478.26,479.105,466.12,661
10/10/2022,466.31,1616272,469.69,470.25,461.61,662
10/11/2022,472.02,2341373,465,477.25,463.7,663
10/12/2022,466.38,2043932,474.32,479.74,466.3,664
10/13/2022,467.99,3390881,458.19,471.74,449.03,665
10/14/2022,454.65,2304733,472.03,473.39,453.79,666
10/17/2022,464.17,2097535,461.65,466.8799,460.48,667
10/18/2022,473.27,1863980,473.2,476.5205,468.83,668
10/19/2022,471.43,1207647,467.81,474.8667,466.95,669
10/20/2022,464.62,1709509,471,472.08,462.91,670
10/21/2022,478.18,2508437,463.71,479.57,462.28,671
10/24/2022,496.97,2366235,481.61,498,481.01,672
10/25/2022,499.06,2130859,493.32,500.19,490.5001,673
10/26/2022,499.45,2089915,498,507.42,495.69,674
10/27/2022,496.54,1576567,499.81,503.01,494.14,675
10/28/2022,510.87,2369348,497.3,512.82,495.97,676
10/31/2022,501.5,2192211,509.635,509.635,500.5,677
11/01/2022,499.96,1586311,503.7,507.3852,499.78,678
11/02/2022,483.51,2467966,497.8,503.235,483.27,679
11/03/2022,486.29,2010383,480.88,491.325,479.7126,680
11/04/2022,486.41,1987258,490.4,492.63,476.49,681
11/07/2022,488.55,2036031,477.05,490,474.5,682
11/08/2022,492.76,1709907,490.73,498.26,484.51,683
11/09/2022,489.97,1640520,491.9,497.58,486.8601,684
11/10/2022,513.13,3098317,504.95,514.85,501.4,685
11/11/2022,515.47,2393502,513.13,516.84,506.71,686
11/14/2022,509.68,1820240,515.77,520.6999,509.42,687
11/15/2022,526.47,2502189,520,529.8,520,688
11/16/2022,524.11,1833590,521.31,528.56,520.17,689
11/17/2022,521.32,1903715,519,521.79,512.96,690
11/18/2022,523.67,1584684,526.87,529.54,518.19,691
11/21/2022,523.37,1268524,525.74,527.28,522.08,692
11/22/2022,531.95,1809067,529.96,532.8,526.68,693
11/23/2022,534.49,1288249,534,536.8,530.4,694
11/25/2022,533.66,744222,534.16,535.86,533.07,695
11/28/2022,530.92,1684701,530.89,536.2499,528.94,696
11/29/2022,528.96,1685739,531.04,533.72,528,697
11/30/2022,539.25,3601779,527.41,542.58,522.14,698
12/01/2022,503.86,6970367,519.14,519.14,495.6673,699
12/02/2022,494.53,3632096,498.52,498.97,492.11,700
12/05/2022,488.66,2455346,492.5,492.7,484.73,701
12/06/2022,481.16,2995894,490.66,491.47,477.17,702
12/07/2022,481.97,2072597,479.09,486.54,478.87,703
12/08/2022,481.42,2901019,482.9,483.33,473.5,704
12/09/2022,483.02,4211132,475.1,490.09,470.5,705
12/12/2022,487.68,2276351,482.73,487.82,480.67,706
12/13/2022,488.2,2626732,497.04,497.97,481.5501,707
12/14/2022,483.52,2145018,488.855,491.69,481.04,708
12/15/2022,463.91,3439381,475.34,476.6999,463.16,709
12/16/2022,461.45,4909204,461.26,464.79,456.88,710
12/19/2022,458.63,1939248,460.92,463.41,455.355,711
12/20/2022,457.82,1993675,456.56,460.25,452.53,712
12/21/2022,462.06,1462351,459.38,463.69,456.2,713
12/22/2022,458.71,1907717,458.65,460.4,453.39,714
12/23/2022,462.65,1229523,457.52,463.1799,454.8,715
12/27/2022,458.5,1230839,464.4,464.7,457.11,716
12/28/2022,452.99,1324141,457.54,460.46,452.8,717
12/29/2022,456.53,1464967,455.63,459,453.46,718
12/30/2022,456.5,1803243,454.65,456.7,450.75,719
01/03/2023,453.28,1978075,458,458.8,447.9,720
01/04/2023,456.56,2097322,457.18,459.51,452.59,721
01/05/2023,450.19,2169298,454.54,456.43,449.62,722
01/06/2023,482.87,5174491,463.08,484.42,462.22,723
01/09/2023,478.75,2384764,482.93,486.87,478.14,724
01/10/2023,481.4,1649860,477.14,482.09,475.48,725
01/11/2023,484.31,1576394,480.33,484.52,479.11,726
01/12/2023,482.43,1628205,484.99,485,478.75,727
01/13/2023,485.25,1405912,480.89,485.59,479,728
01/17/2023,486.77,1539915,485.13,490.48,484.365,729
01/18/2023,479.47,1925470,484.81,488.8143,478.52,730
01/19/2023,469.49,1919451,476.24,477.56,468.07,731
01/20/2023,480.11,2588637,473.92,480.32,469.47,732
01/23/2023,492.61,2709439,479.95,495.24,477.6,733
01/24/2023,492.11,1510226,492.05,493.6,487.01,734
01/25/2023,490.88,1329768,489.36,491.94,484.5,735
01/26/2023,498.3,1576405,493.2,498.67,491.7676,736
01/27/2023,503.29,2034069,499.76,509.1,497.86,737
01/30/2023,503.28,1855941,500.37,505.6,500.37,738
01/31/2023,511.14,1924081,503.23,511.41,502,739
02/01/2023,517.91,2080208,508.31,520.45,504.72,740
02/02/2023,523.43,2287366,524.29,530.05,520.64,741
02/03/2023,514.8,1844148,519.13,521.55,512.5001,742
02/06/2023,515.59,1740105,514.44,517.2219,512.265,743
02/07/2023,516.53,1927275,511.99,517.99,507.3935,744
02/08/2023,503.81,2062928,511.29,512.18,501.56,745
02/09/2023,500.63,1517341,505.29,509.16,498.42,746
02/10/2023,499.99,1536847,498.51,500.55,495.38,747
02/13/2023,506.45,1452837,501.74,506.785,501.35,748
02/14/2023,503.22,1257327,505.01,507.85,498.63,749
02/15/2023,511.28,1423417,502.73,511.42,501.34,750
02/16/2023,504.1,1455951,503.61,510.7299,503.6,751
02/17/2023,507.48,1340437,504.27,507.71,501.835,752
02/21/2023,501.74,1811982,500.82,503.99,496.55,753
02/22/2023,497.39,1331969,503.92,505.46,496.6,754
02/23/2023,493.14,1546431,498.8,498.855,487.86,755
02/24/2023,488.61,1587611,488.58,490.355,484.7,756
02/27/2023,487.03,1501749,492.55,492.9999,485.68,757
02/28/2023,484.18,1918221,485.6,488.88,483.78,758
03/01/2023,478.67,1759327,481.1,482.575,475.02,759
03/02/2023,485.69,2407400,477.36,487.43,475.5618,760
03/03/2023,475.26,5354214,474.83,476,465.33,761
03/06/2023,483.08,3104742,476.52,488.8174,475.52,762
03/07/2023,485.15,2659077,486.1,495.21,485,763
03/08/2023,486.04,1548504,483,486.88,481.1401,764
03/09/2023,479.52,1629402,487.48,490,478.62,765
03/10/2023,471.14,2123002,478.98,480.46,468.38,766
03/13/2023,472,1799597,466.8,476.69,466.8,767
03/14/2023,481.92,2422900,475.43,485.16,473,768
03/15/2023,485.66,2226309,481.51,487.02,478.54,769
03/16/2023,487.26,1980652,484.93,488.14,482.76,770
03/17/2023,487.05,3959291,489.07,489.9,481.51,771
03/20/2023,489.29,1624017,488,490.79,485.72,772
03/21/2023,490.85,1663959,493,493,485.99,773
03/22/2023,487.52,1299654,489.46,496.62,487.35,774
03/23/2023,487.76,1566000,490.69,493.25,484.29,775
03/24/2023,495.27,1636784,486.94,495.97,486.5558,776
03/27/2023,493.22,1452077,497.28,499.8577,492.51,777
03/28/2023,486.77,1407839,492.61,494.0624,485.41,778
03/29/2023,490.87,1642982,489.2,491.3,485.9,779
03/30/2023,491.48,1545533,493,495.7436,491,780
03/31/2023,496.87,2082044,495,498.36,493.94,781
04/03/2023,497.03,1804653,496.5,499.2,495,782
04/04/2023,497.73,1913281,496.5,502.5762,495.5,783
04/05/2023,497.13,1941503,499,504.13,495.155,784
04/06/2023,485.98,4114702,482,487.85,477.5,785
04/10/2023,493.83,1653593,483.9,493.9034,481.66,786
04/11/2023,498.65,1547381,493.83,499.99,493,787
04/12/2023,489.35,2063696,500,500.05,488.54,788
04/13/2023,497.89,1600513,493.49,498.44,490.31,789
04/14/2023,491.3,1675297,496.19,500.37,490.16,790
04/17/2023,493.94,1411760,492.77,497.89,491.15,791
04/18/2023,496.9,1339585,496.1,497.63,494.115,792
04/19/2023,496.03,1098758,497.13,497.99,493.83,793
04/20/2023,505.58,2936493,495.75,510.66,495.51,794
04/21/2023,506.35,1508643,509.37,510.64,505.46,795
04/24/2023,511.42,1374117,506.1,511.69,505.81,796
04/25/2023,503.17,1789883,511.13,513.13,502.26,797
04/26/2023,494.66,1441855,500.42,502.87,493.39,798
04/27/2023,501.27,1361583,494.83,502.26,494.83,799
04/28/2023,503.22,1170249,501.56,504.83,500.64,800
05/01/2023,493.59,2203182,499.15,500.05,488.8,801
05/02/2023,494.81,1940805,495,495.68,489.81,802
05/03/2023,490.06,1426432,496.6,498.78,489.6615,803
05/04/2023,490.34,1487048,488.94,490.91,485.93,804
05/05/2023,499.06,1709239,493.2,499.4,492.98,805
05/08/2023,499.06,1015210,497.37,500.2499,495.7,806
05/09/2023,500.79,1571815,496.96,501.74,496.39,807
05/10/2023,499.66,1257622,501.95,504.9731,495.1,808
05/11/2023,501.89,1046730,499.51,503,497.55,809
05/12/2023,504.07,1472794,503.17,506.03,501.2,810
05/15/2023,502.04,1135682,504.01,504.995,498.86,811
05/16/2023,496.15,1230357,500,500.29,494.3,812
05/17/2023,495,2069473,498,498.01,491.895,813
05/18/2023,498.1,2298859,495,498.6,494.08,814
05/19/2023,496.52,1635036,499.39,499.39,493.92,815
05/22/2023,491.87,1943758,497,497,488.54,816
05/23/2023,484.87,1800161,487.17,487.17,482.97,817
05/24/2023,482.76,1600596,487.25,487.25,480.91,818
05/25/2023,486.55,3421937,480.21,488.5399,476.75,819
05/26/2023,507.26,5302638,485.65,510.75,484.12,820
05/30/2023,508.03,2544804,509.785,514.795,501.59,821
05/31/2023,511.56,3320765,508.86,513.865,504.95,822
06/01/2023,512.6,2407734,509.33,513.74,502.1,823
06/02/2023,512.59,2284798,510.32,518.5,509.4,824
06/05/2023,518.25,2023528,512.59,518.915,512.02,825
06/06/2023,516.26,1410270,518.25,518.63,512.76,826
06/07/2023,511.23,1784661,514.51,519.29,510.57,827
06/08/2023,520.09,1530979,512.5,520.2876,512.5,828
06/09/2023,517.28,1287649,518.19,522.06,515.5,829
06/12/2023,520.97,1405065,517.28,521.27,516,830
06/13/2023,522.02,1204672,522.02,522.95,517.91,831
06/14/2023,527.2,1841361,525,527.8541,523.14,832
06/15/2023,529.18,1871610,529,531.26,526.66,833
06/16/2023,523.65,3147777,530.1,530.42,522.63,834
06/20/2023,519.7,1684741,521.95,522.9,518.14,835
06/21/2023,519.62,1273579,517.91,521.64,516.54,836
06/22/2023,524.2,1114175,520.69,524.68,519.68,837
06/23/2023,524.44,1434348,523.13,525.4,519.34,838
06/26/2023,523.42,1278456,524.4,524.87,521.26,839
06/27/2023,530.33,1673558,522.65,532.41,522.1,840
06/28/2023,532.8,1245157,528.98,533.49,528.61,841
06/29/2023,531.69,1121756,530.58,532.4475,528.95,842
06/30/2023,538.38,2222116,534.17,539.56,533.63,843
07/03/2023,541.04,950547,537.25,541.08,534.34,844
07/05/2023,541.13,1632415,541.22,546.05,537.5,845
07/06/2023,537.37,1752931,538.88,540.3,536.58,846
07/07/2023,525.05,2740555,533.89,536.46,524.63,847
07/10/2023,527.01,1955628,525.06,531.15,525.06,848
07/11/2023,529.64,1262318,527.5,530.76,526.1504,849
07/12/2023,538,1960548,532,540.11,531.11,850
07/13/2023,538.45,1647200,537.8,539.12,532.785,851
07/14/2023,546.7,1828704,538.71,546.86,538.1,852
07/17/2023,552.96,1910253,546.18,554.21,546.1,853
07/18/2023,553.59,1779168,552.67,555,549.39,854
07/19/2023,554.11,1261093,554.48,555.886,552.0201,855
07/20/2023,556.96,1732780,553.81,561.065,553.71,856
07/21/2023,557.86,5264337,559.17,562.05,557.45,857
07/24/2023,563.93,2087252,558,566.57,555.875,858
07/25/2023,565.19,1602739,566.77,567.549,564.3,859
07/26/2023,566.17,1306402,565.51,568.025,563.42,860
07/27/2023,561.83,1485269,567.72,571.16,560.6,861
07/28/2023,563.32,1371583,564.58,567.81,562.62,862
07/31/2023,560.67,1366148,563,564.2908,559.05,863
08/01/2023,555.47,1446026,560.63,562.8799,554.54,864
08/02/2023,552.35,1636012,552.26,556.632,551.0171,865
08/03/2023,557.69,1464010,553.53,560.35,552.22,866
08/04/2023,552.04,1141952,561.07,561.29,551.41,867
08/07/2023,558.41,1015378,554.99,559.56,554.99,868
08/08/2023,556.12,1020524,558,558.895,551.84,869
08/09/2023,559.7,1471780,557.98,562.09,556.81,870
08/10/2023,561.49,1107233,563.2,569.21,560.7,871
08/11/2023,562.96,1043176,560.35,564.9999,559.033,872
08/14/2023,561.47,1247567,564.77,567.71,560.44,873
08/15/2023,558.51,1124458,561.05,565.16,558.2,874
08/16/2023,559.05,1340290,561.7,564.95,558.72,875
08/17/2023,547.11,1941923,559.47,560.42,545.08,876
08/18/2023,544.94,1878090,546.92,549.47,543.11,877
08/21/2023,543.21,2076349,543.86,545.15,536.3,878
08/22/2023,538.37,1286150,541.96,541.96,537.5,879
08/23/2023,540.86,1295812,538.96,541.17,536.24,880
08/24/2023,531.71,1587505,539.29,541,530.82,881
08/25/2023,534.01,1511474,532.91,535.785,530.56,882
08/28/2023,536.19,945776,536,537.04,533.12,883
08/29/2023,542.77,1468521,534.34,543.07,534.34,884
08/30/2023,542.26,1292815,542.73,544.4234,539.31,885
08/31/2023,549.28,2086507,540,552.2,540,886
09/01/2023,544.25,1437729,553.07,553.48,540.64,887
09/05/2023,544.73,1714296,545.73,549.19,544,888
09/06/2023,546.69,1476602,541.72,548.68,540.18,889
09/07/2023,548.62,1340191,548.65,550.99,544.285,890
09/08/2023,551.19,1077496,549.07,552.3799,548.1,891
09/11/2023,558.78,1388639,552.81,559.39,551.86,892
09/12/2023,558.79,1055620,559.28,560.4,556.18,893
09/13/2023,559.76,1162710,558.3,560.4439,554.615,894
09/14/2023,564.77,1257325,564.81,566.6993,560.25,895
09/15/2023,556.36,2945317,565.33,565.51,555.54,896
09/18/2023,562.72,1003221,558.18,564.19,557.465,897
09/19/2023,564.35,1145422,561.64,565.33,559.43,898
09/20/2023,563.83,1312150,564.35,569.2189,562.66,899
09/21/2023,555.08,1688396,564.07,564.57,554.28,900
09/22/2023,558.59,1527941,555.16,562.97,554.78,901
09/25/2023,558.62,1313326,559.49,561.27,554.735,902
09/26/2023,552.96,2425106,559.15,561.37,552,903
09/27/2023,563.53,4591429,547.38,566.5,544.73,904
09/28/2023,568.63,2192427,564.07,572.18,564.07,905
09/29/2023,564.96,1887507,570,570.99,560.7,906
10/02/2023,571.31,1831713,567.91,571.74,564,907
10/03/2023,565.04,2007373,571.1,576.1948,563.01,908
10/04/2023,571.8,1798756,569.49,572.61,563.7601,909
10/05/2023,569.52,1579732,572.17,574.75,564.355,910
10/06/2023,557.53,4246692,566.09,566.95,542.63,911
10/09/2023,558.97,1781511,555,559.75,549.78,912
10/10/2023,562.09,2176975,559.92,566.95,557.24,913
10/11/2023,565.52,1449996,564.85,566.5,560.2,914
10/12/2023,563.78,1457979,568.05,569.14,562.38,915
10/13/2023,566.84,1244163,563.85,567.44,561.98,916
10/16/2023,572.24,1428517,569.69,574.0966,568.52,917
10/17/2023,574.34,1404801,571.94,576.06,570.71,918
10/18/2023,574.64,1311893,573.915,577.3,572,919
10/19/2023,565.63,2019564,573.7,575.85,564.11,920
10/20/2023,552.93,2295445,566.54,566.67,552.01,921
10/23/2023,552.29,1776509,554.14,556.925,546.63,922
10/24/2023,551.84,1678622,552.1,555.99,549.325,923
10/25/2023,549.99,1757470,548.55,553.83,545.61,924
10/26/2023,547.6,1925263,549.65,554.66,545.5301,925
10/27/2023,543.03,1503322,547.6,548.03,540.23,926
10/30/2023,554.88,1696182,545.74,556.36,543.64,927
10/31/2023,552.44,1394661,552.16,554.03,549.063,928
11/01/2023,556.8,1735315,555,558.44,549.65,929
11/02/2023,555.97,2100573,556.5,559.51,552.01,930
11/03/2023,560.9,1826753,557.33,562.99,555.23,931
11/06/2023,569.82,2056898,560.49,572.65,560.13,932
11/07/2023,571.27,1373229,572.5,573.89,569.5575,933
11/08/2023,567.38,1343554,572.12,572.99,564.295,934
11/09/2023,563.27,1288443,569,569,562.01,935
11/10/2023,577.12,1909263,567.9,577.885,564.94,936
11/13/2023,578.23,1650942,575,579.95,573.485,937
11/14/2023,590.8,2037639,581.74,591.55,581.21,938
11/15/2023,596.78,2165104,593.99,599.89,593.39,939
11/16/2023,578.58,2954653,586.38,586.585,572.24,940
11/17/2023,577.15,1774272,578.9,579.92,574.06,941
11/20/2023,580.8,1624460,577.34,582.32,577.34,942
11/21/2023,584.3,1173710,582,584.95,577.71,943
11/22/2023,589.08,1068932,586.85,591.1424,586.3451,944
11/24/2023,591.36,645766,591.02,594.195,590.41,945
11/27/2023,594.9,1627378,592.52,599.94,592.4125,946
11/28/2023,594,1286847,593.19,597.42,591.4239,947
11/29/2023,587.86,1319844,595.2,595.21,587.42,948
11/30/2023,592.74,1755214,587.83,593.07,582.825,949
12/01/2023,596.25,1475343,593.28,596.35,590.59,950
12/04/2023,599.08,1624045,592.15,599.53,591.46,951
12/05/2023,605.35,2349732,598.53,608.88,597.03,952
12/06/2023,607.43,2234139,605.5,608.482,603.86,953
12/07/2023,610.95,1690366,610,612.35,606.35,954
12/08/2023,610.78,1502329,608.6,613.61,607.73,955
12/11/2023,623.86,2139261,621.97,625.03,618.7601,956
12/12/2023,629.5,2374394,627.44,629.69,623.21,957
12/13/2023,642,2436857,633.92,642.595,631,958
12/14/2023,630.78,3839180,641.18,641.9,630.3,959
12/15/2023,658.82,8807735,641.5,661.88,640.5,960
12/18/2023,681.24,5733447,664.5,681.91,661.1,961
12/19/2023,677.74,3437331,675,680.7979,669.12,962
12/20/2023,661,3782659,671.79,674.35,660.8,963
12/21/2023,665.16,2388448,665.86,667.34,659.45,964
12/22/2023,671.6,1641675,668,673.2733,666,965
12/26/2023,674.62,1774769,673.01,675.86,670.78,966
